,Average Degree,Variance,Global Clustering Coefficient,Local Clustering Coefficient,Degree Assortativity
dms-800-5,3.9925,283.95784888562247,0.06181733674180804,0.8126733343210344,-0.17718934314287896,
ba-800-6,3.9925,189.09801676313265,0.010681399631675874,0.035184217880025605,-0.08890553784779265,
dms-800-6,3.9925,260.5111512848346,0.07401681919366807,0.8144379488956982,-0.16142363315990663,
ba-800-7,3.9925,192.58260550670198,0.01167797109997051,0.027005430185981064,-0.11584022652673814,
dms-800-7,3.9925,247.09524468056847,0.08272573343930337,0.8087732607185106,-0.17788994627534757,
ba-800-8,3.9925,184.39647486801368,0.012652478588113159,0.02947145270203669,-0.10926955632333947,
dms-800-8,3.9925,281.86532235049776,0.06277697653074603,0.8160534614051026,-0.20224585595170028,
ba-800-9,3.9925,173.5397935453134,0.01180488529215235,0.03238375473785365,-0.1432898872461601,
dms-800-9,3.9925,257.6316361469414,0.07576428887904298,0.8090875759249425,-0.1637966376378822,
ba-800-10,3.9925,169.4581362571594,0.010337536220534106,0.021540121943497303,-0.11664142263885996,
dms-800-10,3.9925,270.48116375036176,0.06841759309536738,0.8117617591103177,-0.1828467538284724,
ba-800-11,3.9925,179.66652427135668,0.010720912652051405,0.022999825161706365,-0.0971007636033249,
dms-800-11,3.9925,246.94545945157606,0.08283163794893086,0.810963733519168,-0.17335899443606576,
ba-800-12,3.9925,178.71222662076033,0.011474269819193325,0.023345847994864836,-0.08141615046448233,
dms-800-12,3.9925,250.89053378664966,0.0801097577298889,0.8075127215360177,-0.1844388175301166,
ba-800-13,3.9925,177.1103044538911,0.01191912025540972,0.03138970116290633,-0.09838909161797615,
dms-800-13,3.9925,274.0913350395266,0.0665480624895758,0.8189092028918507,-0.2163056910039529,
ba-800-14,3.9925,182.4885200327681,0.015336608684105697,0.040408900651320766,-0.09206435854156866,
dms-800-14,3.9925,257.1965395252238,0.07603379279679857,0.8089273605124961,-0.21626955935290654,
ba-800-15,3.9925,175.87512599497975,0.012971103264394322,0.027071195788007568,-0.09393452597795904,
dms-800-15,3.9925,267.249059762144,0.07016001406717073,0.8128999439126768,-0.1741692639340069,
ba-800-16,3.9925,174.21268594379112,0.01258648608862064,0.023965799509564015,-0.09143778299977076,
dms-800-16,3.9925,246.1545448366737,0.08339429407461595,0.8125835950735538,-0.17482909401661895,
ba-800-17,3.9925,180.83710886803627,0.013616041186831053,0.032762022147414124,-0.10260624975008671,
dms-800-17,3.9925,267.0731359454747,0.07025678650036683,0.8149861741520441,-0.16475146580321315,
ba-800-18,3.9925,179.5328937653209,0.014042816823845254,0.028805453579014862,-0.09716145129829273,
dms-800-18,3.9925,256.0782301246047,0.07673322862912273,0.8112580551313173,-0.17466902595607053,
ba-800-19,3.9925,181.03054975265914,0.010339933770358857,0.02413905504468645,-0.09821537425383856,
dms-800-19,3.9925,275.2745174253331,0.06595223008898317,0.8132825135903223,-0.1754891436275313,
ba-800-20,3.9925,180.26108826851677,0.012689316414244782,0.029325788198197183,-0.10195394254492895,
dms-800-20,3.9925,253.03371305766748,0.0786878779910597,0.8142780951678789,-0.20370713956854633,
ba-800-21,3.9925,181.67019552956396,0.01448400724200362,0.0365888730236779,-0.10744679435313907,
dms-800-21,3.9925,268.56295340897265,0.06944363868422579,0.8065132635059615,-0.17077338328589892,
ba-800-22,3.9925,197.17012944092215,0.011093058434646199,0.03347321073955333,-0.11635839746090805,
dms-800-22,3.9925,265.4243017203775,0.07117374241883696,0.8138812804775337,-0.16943854291707394,
ba-800-23,3.9925,188.23405628033944,0.013765734482544801,0.039129252734517485,-0.09428778517860238,
dms-800-23,3.9925,302.0100328528011,0.05438931297709924,0.8127583753528025,-0.1556434757254446,
ba-800-24,3.9925,187.6700827083262,0.014418575619499408,0.04099388735750702,-0.0942567924401422,
dms-800-24,3.9925,251.61490405727162,0.07962482538415486,0.814089927866378,-0.19221790560264368,
ba-800-25,3.9925,183.57576077399216,0.012187930017692156,0.030414247738984667,-0.10944391734057389,
dms-800-25,3.9925,264.32188699339673,0.07179702495201536,0.8118216547757678,-0.16851125428608613,
ba-800-26,3.9925,185.693456922289,0.012075134168157423,0.032917254536949124,-0.12055837436837709,
dms-800-26,3.9925,267.6042973192882,0.06996522196568956,0.8105324863745099,-0.185515129758481,
ba-800-27,3.9925,181.28447242869424,0.012329043993801792,0.023835270864841992,-0.08799942346661849,
dms-800-27,3.9925,250.89850526408082,0.08010439670748845,0.8103826000070689,-0.20699163048573893,
ba-800-28,3.9925,180.52717231416992,0.012035903712770298,0.034067466741225974,-0.0982709629158685,
dms-800-28,3.9925,263.70449359794765,0.07214972423977578,0.8140413507630726,-0.18638785545839007,
ba-800-29,3.9925,175.45386842059082,0.01238861117148446,0.037246509364066406,-0.11547464019003505,
dms-800-29,3.9925,246.42658124429272,0.08320011121151039,0.8084793997968635,-0.163615193644622,
ba-800-30,3.9925,178.51067179233291,0.012967094255437813,0.02704700451489038,-0.08464804412519789,
dms-800-30,3.9925,273.1154699824783,0.0670456773181729,0.8203517431441903,-0.15838021103052488,
ba-800-31,3.9925,204.29405263920435,0.014004875771564914,0.043291221941147366,-0.10997473828830126,
dms-800-31,3.9925,273.1081469743259,0.06704943285254165,0.8180391249979134,-0.16608291276397613,
ba-800-32,3.9925,185.67191479529154,0.01169478527607362,0.037207454781580246,-0.1143962205534726,
dms-800-32,3.9925,246.40223201860408,0.08321746384872081,0.810117543034137,-0.18513061070576248,
ba-800-33,3.9925,189.74208796086862,0.013709480867657812,0.042669827357903235,-0.10626214094981265,
dms-800-33,3.9925,273.7079829740996,0.06674286988764672,0.814073275657867,-0.1846630100472963,
ba-800-34,3.9925,172.18031230007105,0.011107752758047453,0.0181198108644138,-0.0636716462197688,
dms-800-34,3.9925,263.5641476827795,0.0722302679217958,0.8161167762735159,-0.18063668911608674,
ba-800-35,3.9925,173.9829300355354,0.013066587922633988,0.032727344464482076,-0.07494387697741561,
dms-800-35,3.9925,294.1565228645287,0.05744451109778045,0.8125187044042942,-0.17199988579738978,
ba-800-36,3.9925,184.0055975880897,0.013689700130378096,0.03753472063035283,-0.10710930923067165,
dms-800-36,3.9925,263.99632562547157,0.07198268085874075,0.8088474511077044,-0.1768882928443132,
ba-800-37,3.9925,184.17942323655484,0.012295081967213115,0.032160056248857025,-0.12360763807637307,
dms-800-37,3.9925,262.36245909761936,0.07292555135859632,0.8107274021254136,-0.20044271865656152,
ba-800-38,3.9925,186.54238109274257,0.013851992409867172,0.0384579656177744,-0.08430062408827826,
dms-800-38,3.9925,250.41577415121037,0.08043003527633126,0.8125413939951946,-0.2050154461400465,
ba-800-39,3.9925,178.20230061295504,0.011757295821960948,0.027139647697083505,-0.11347379236972423,
dms-800-39,3.9925,256.43334405601394,0.07651006711409396,0.8104532903618781,-0.17331729161622822,
ba-900-0,3.993333333333333,210.63250767364684,0.010885554574874964,0.02659990605241158,-0.08036149363802121,
dms-900-0,3.993333333333333,286.2482371804041,0.06875957120980092,0.8126661447851484,-0.18234847638067098,
ba-900-1,3.993333333333333,193.0700735196651,0.010861178704967655,0.02875111108572044,-0.09068135770174238,
dms-900-1,3.993333333333333,272.76373162297233,0.07607805484171586,0.8152964292125437,-0.16903355307833792,
ba-900-2,3.993333333333333,187.44613436635308,0.007985296913619367,0.012424323069677992,-0.08074041462745032,
dms-900-2,3.993333333333333,280.3213393391393,0.07183808431775153,0.8127012147473786,-0.1483649701978465,
ba-900-3,3.993333333333333,193.39610463731913,0.010998107852412488,0.02845527444689299,-0.09824954797714484,
dms-900-3,3.993333333333333,279.37081681680513,0.07235128239559555,0.8141091508906686,-0.20272876549665372,
ba-900-4,3.993333333333333,198.60023486614736,0.012714699977693509,0.038090980288315715,-0.09037681610054983,
dms-900-4,3.993333333333333,269.34745829298055,0.0781209221400609,0.8109785924691731,-0.16040441811050302,
ba-900-5,3.993333333333333,191.28526678468702,0.010359869138495093,0.027376796442135448,-0.08497007969853643,
dms-900-5,3.993333333333333,288.4753945987229,0.0676544450025113,0.8176758837555221,-0.1842356006367658,
ba-900-6,3.993333333333333,211.90104598347054,0.009437614945310232,0.030484713531336503,-0.09683605525992829,
dms-900-6,3.993333333333333,289.6412492876125,0.06708668476230795,0.8100231039794222,-0.16804597251541664,
ba-900-7,3.993333333333333,194.24225412841793,0.009838369641602248,0.025479237255211153,-0.09449187332837526,
dms-900-7,3.993333333333333,270.67333316913374,0.07731825617771144,0.8084106499442069,-0.2033636448370918,
ba-900-8,3.993333333333333,208.60501741062916,0.011567930291952527,0.03875819224394921,-0.10442607767834389,
dms-900-8,3.993333333333333,277.6113349430979,0.07331609742822152,0.8106892871241074,-0.17825178774097503,
ba-900-9,3.993333333333333,191.87509814691663,0.011192009146158012,0.029851685228572036,-0.11145439331624721,
dms-900-9,3.993333333333333,265.7857281512476,0.08034116664678516,0.8091187167512368,-0.20975825409389037,
ba-900-10,3.993333333333333,201.50447461257255,0.010371090584994328,0.023318742376697312,-0.10534342729072367,
dms-900-10,3.993333333333333,252.48772898675472,0.08954330918034967,0.8098948825574781,-0.18626254096440756,
ba-900-11,3.993333333333333,196.4994994621841,0.010789518753211167,0.023359239973835454,-0.06908481338536196,
dms-900-11,3.993333333333333,298.79433275898805,0.06287047841306885,0.8100776036986755,-0.18655083328751532,
ba-900-12,3.993333333333333,193.31852805380268,0.009587500739776291,0.027508599047949996,-0.0998480444069569,
dms-900-12,3.993333333333333,272.54734137189615,0.0762050237610319,0.8116374300847355,-0.195354467924606,
ba-900-13,3.993333333333333,200.4895341131025,0.011797476650827463,0.027331297017390063,-0.08472126231654219,
dms-900-13,3.993333333333333,297.3651850652475,0.06350179143880823,0.8102023868464232,-0.14010075292837776,
ba-900-14,3.993333333333333,192.61374117359563,0.009844281367460175,0.023930894627340434,-0.12095359957956396,
dms-900-14,3.993333333333333,294.26867534429977,0.06490315119976872,0.8159132824989077,-0.1937232108614194,
ba-900-15,3.993333333333333,190.90325636009695,0.012231485425667864,0.028409575553794236,-0.07463231537200686,
dms-900-15,3.993333333333333,305.40473684749696,0.06007090775302696,0.8141671748686051,-0.173007026433423,
ba-900-16,3.993333333333333,191.4629292810723,0.011064087061668683,0.026529817369035213,-0.09052530205039269,
dms-900-16,3.993333333333333,276.7129438405238,0.07381630863656291,0.8107932866255716,-0.16303805110701944,
ba-900-17,3.993333333333333,182.7732291362411,0.012069196727906665,0.02448080108032178,-0.08550282482997135,
dms-900-17,3.993333333333333,280.7455312002114,0.07161084529505582,0.8142523571576271,-0.18750110265057093,
ba-900-18,3.993333333333333,198.07082897006538,0.011779884444943064,0.03607263668186106,-0.10570698908599649,
dms-900-18,3.993333333333333,301.40679038284605,0.061740844295732684,0.810000841867401,-0.1771851482634769,
ba-900-19,3.993333333333333,196.47405245703283,0.013362265874828689,0.03295052173592131,-0.07739175144153748,
dms-900-19,3.993333333333333,297.321464561321,0.06352125627785245,0.8123560358940214,-0.18393113979433745,
ba-900-20,3.993333333333333,208.65294938938413,0.013213874568296712,0.048149458519252834,-0.11345278570630944,
dms-900-20,3.993333333333333,292.37314050522644,0.06578433287751514,0.8145694726961186,-0.1791347889300036,
ba-900-21,3.993333333333333,206.0389606091258,0.012038894891186912,0.035435614767744456,-0.09913458817979769,
dms-900-21,3.993333333333333,270.34432357437964,0.07751625712148241,0.8146681775331438,-0.17523636819413857,
ba-900-22,3.993333333333333,200.94788699782063,0.010271180914080757,0.028738710741677127,-0.10888558788292665,
dms-900-22,3.993333333333333,291.9966665715362,0.06596151021007786,0.8088469863625217,-0.15716404309071083,
ba-900-23,3.993333333333333,194.6536752514293,0.011366285847516904,0.03039588904482934,-0.0889778622307136,
dms-900-23,3.993333333333333,279.22043852284327,0.07243298470142231,0.8136220976240826,-0.169570613721588,
ba-900-24,3.993333333333333,190.01066625031578,0.010699133001291274,0.022159239045968514,-0.07779467368805185,
dms-900-24,3.993333333333333,275.31083031528,0.07460743858871749,0.8120403716930399,-0.17034363969919836,
ba-900-25,3.993333333333333,206.45593546538905,0.01336884700097321,0.0353439097607475,-0.09658936891608684,
dms-900-25,3.993333333333333,280.85236920647276,0.07155378486055777,0.809500044781324,-0.19584018619404583,
ba-900-26,3.993333333333333,201.9456691511083,0.01209547360498871,0.0324310872160326,-0.09045947981828222,
dms-900-26,3.993333333333333,277.081311691873,0.07361057981310454,0.8138830935095807,-0.18200360064659407,
ba-900-27,3.993333333333333,199.73495760354243,0.011399933913426589,0.04591959889741004,-0.12776627583119185,
dms-900-27,3.993333333333333,279.94651862255563,0.0720397903519093,0.8120225798463846,-0.16370123893952157,
ba-900-28,3.993333333333333,197.74239122881286,0.011147393311564013,0.033074908288381444,-0.11765142263205619,
dms-900-28,3.993333333333333,297.00177320832427,0.06366386236884393,0.8117704386082797,-0.18152523864768277,
ba-900-29,3.993333333333333,203.05677356071845,0.010994847824932277,0.025550090002471014,-0.08199878472069187,
dms-900-29,3.993333333333333,268.0486024751647,0.07891961565502695,0.8132193715576126,-0.19391587877021232,
ba-900-30,3.993333333333333,205.52871645803876,0.011638733705772812,0.03355973956830271,-0.09292152382009661,
dms-900-30,3.993333333333333,298.6905644456967,0.06291599523575983,0.8120710298544975,-0.15396449233871648,
ba-900-31,3.993333333333333,194.12380917571366,0.011786782384331203,0.030932380856313356,-0.11083213636143334,
dms-900-31,3.993333333333333,278.5570916147871,0.07279507133592737,0.8119312920742315,-0.1880781764171733,
ba-900-32,3.993333333333333,194.52519962433888,0.01138287315393147,0.02457570869472419,-0.07574844349196604,
dms-900-32,3.993333333333333,271.32646993776495,0.07692747001713307,0.8127750254281493,-0.18748126922338998,
ba-900-33,3.993333333333333,198.67574912124755,0.012202596534239706,0.031116024209309753,-0.06765637611547157,
dms-900-33,3.993333333333333,259.7730803776421,0.08431397095643466,0.8129236893813958,-0.20277627490154831,
ba-900-34,3.993333333333333,186.64418900380716,0.011133149913622112,0.026043028060207543,-0.07463590683042678,
dms-900-34,3.993333333333333,285.0930607519041,0.06934362934362934,0.8110115328636228,-0.18951541908041847,
ba-900-35,3.993333333333333,198.72607601643247,0.011861669543910453,0.02933311598865708,-0.08211685631311592,
dms-900-35,3.993333333333333,285.8322117762253,0.068969048411459,0.8091195192280156,-0.15406272603288274,
ba-900-36,3.993333333333333,199.89510571519477,0.011214953271028037,0.04060008137255613,-0.08643274110447204,
dms-900-36,3.993333333333333,287.94453161831166,0.06791539566894396,0.8112803906407287,-0.16862143030264587,
ba-900-37,3.993333333333333,197.9698292389244,0.010613803560397596,0.028572043087557918,-0.09252402871683588,
dms-900-37,3.993333333333333,265.6163648740207,0.08044912951294532,0.8150975534514595,-0.21816127315877606,
ba-900-38,3.993333333333333,192.66565155441924,0.01037505217339455,0.025323696277054473,-0.09380685253519513,
dms-900-38,3.993333333333333,270.843226403927,0.07721631459772421,0.8148331803166723,-0.20359198075463897,
ba-900-39,3.993333333333333,200.10010816810893,0.012506170807964456,0.035658740601985685,-0.08779031630303819,
dms-900-39,3.993333333333333,285.0895531037377,0.06934541429637829,0.8176974237855527,-0.17530859672666924,
ba-1000-0,3.994,205.26579832987278,0.01085019394066464,0.025072924728509284,-0.09578185263229809,
dms-1000-0,3.994,308.0195577621655,0.06587603687649893,0.8130027187297205,-0.19016146813083276,
ba-1000-1,3.994,209.27027491739003,0.010699216395418928,0.02697469314922603,-0.09431206453223358,
dms-1000-1,3.994,293.17920793262266,0.0730457694935103,0.81423421712633,-0.18513749535246568,
ba-1000-2,3.994,198.45414574656786,0.011184544992374174,0.028901288984761415,-0.07877976127465505,
dms-1000-2,3.994,326.4384290551589,0.05837167589487639,0.8103340475628195,-0.1338531873701849,
ba-1000-3,3.994,204.72432186723685,0.012495386724310645,0.03271658883065589,-0.07447662591285982,
dms-1000-3,3.994,287.1167845389747,0.07632108899028779,0.8101404762497834,-0.1736162817476983,
ba-1000-4,3.994,219.36738126713368,0.010193910837259876,0.035975478509624195,-0.1171641061040819,
dms-1000-4,3.994,307.18406202796393,0.06625066383430696,0.8112658171861472,-0.16860986799484493,
ba-1000-5,3.994,203.61740584733909,0.008163918680966864,0.014668242948882915,-0.0860467694972504,
dms-1000-5,3.994,320.12817427399295,0.06078940956712418,0.8131004955961838,-0.17063514544813468,
ba-1000-6,3.994,212.56069242454024,0.010338802058052616,0.028523403097287316,-0.07999060952969331,
dms-1000-6,3.994,307.98059673297604,0.06589343486585822,0.809919451191822,-0.16420740997698435,
ba-1000-7,3.994,202.63279093966997,0.008899196375600021,0.021962665361268823,-0.12021041013093665,
dms-1000-7,3.994,283.1219665868405,0.07860330795484378,0.813543762944633,-0.19282853409880119,
ba-1000-8,3.994,221.07023310251427,0.011493740811689758,0.02715208254303559,-0.0692409302685623,
dms-1000-8,3.994,300.2233301460764,0.06950183388272436,0.814761311851612,-0.16214654769298928,
ba-1000-9,3.994,204.99279978574856,0.007885606140258648,0.02048492261404423,-0.09339725351631985,
dms-1000-9,3.994,304.7130584074138,0.06737780178233864,0.8125151114974349,-0.15343835215734555,
ba-1000-10,3.994,202.90896472063525,0.009517664139377319,0.023226188006206294,-0.10417782237347502,
dms-1000-10,3.994,285.1912480494449,0.07740834582967061,0.8056469707936295,-0.2029293973446215,
ba-1000-11,3.994,200.22499335497554,0.011630482941958353,0.029622390822306437,-0.06350185452280632,
dms-1000-11,3.994,298.69390345971243,0.07024870952604412,0.8101085924589608,-0.17895194942731737,
ba-1000-12,3.994,209.46132808707196,0.011730499298175255,0.032119684072112235,-0.11221736811223418,
dms-1000-12,3.994,331.95187597602154,0.056376748827838136,0.8158870190033976,-0.1656856798256572,
ba-1000-13,3.994,213.29802616058123,0.009393516065321066,0.02704624872235028,-0.08239350998264819,
dms-1000-13,3.994,302.7375892815426,0.06830002737476047,0.8123608594989047,-0.17098824045671718,
ba-1000-14,3.994,208.30758018852794,0.01111280255746689,0.026560664390229125,-0.10371191670746227,
dms-1000-14,3.994,293.88441259107293,0.07267872314601287,0.8089901092618488,-0.1600367778759114,
ba-1000-15,3.994,208.15390451298288,0.010825921219822109,0.02984099127477356,-0.08523271904706956,
dms-1000-15,3.994,296.4558111489805,0.07136387471993136,0.8125440329901725,-0.16671472887576524,
ba-1000-16,3.994,198.45918462998884,0.010675553547220967,0.025483218113798067,-0.09161147681688658,
dms-1000-16,3.994,305.89875443355436,0.0668333407741417,0.8136117990059417,-0.17068052556891103,
ba-1000-17,3.994,212.65476238259984,0.010619726505673553,0.026156983019861073,-0.0880695839551371,
dms-1000-17,3.994,300.68928807657915,0.06927669026794392,0.8109421791455469,-0.17089664519874664,
ba-1000-18,3.994,206.10203289633026,0.011064935064935066,0.025850593040894796,-0.09592719084199096,
dms-1000-18,3.994,298.7842833282902,0.07020423476446175,0.8104419481313142,-0.18475795468820083,
ba-1000-19,3.994,208.2019403463858,0.009753619507239015,0.03096991238659046,-0.11246080746593393,
dms-1000-19,3.994,298.69055553197524,0.07025035782162885,0.8113305895644658,-0.1624232617200387,
ba-1000-20,3.994,204.83663726003704,0.00995260663507109,0.026023347216062497,-0.092499635430199,
dms-1000-20,3.994,312.33003051900084,0.06399350232975677,0.8126168946311636,-0.1826123846532334,
ba-1000-21,3.994,197.44378431340905,0.010283951322630406,0.023941899926416703,-0.09664872756683413,
dms-1000-21,3.994,300.9020570949956,0.06917425257612865,0.8116506205993469,-0.1849344411569963,
ba-1000-22,3.994,206.5334064116505,0.009617870624127412,0.028120964604573643,-0.09661144969593864,
dms-1000-22,3.994,316.91015755888924,0.06208140668090489,0.8135991427262343,-0.19611575012109886,
ba-1000-23,3.994,198.70593338901583,0.010984059032276235,0.022744169714716704,-0.08946622837196325,
dms-1000-23,3.994,281.8049821490032,0.07937854605228273,0.8118717919557417,-0.18524520626158708,
ba-1000-24,3.994,205.15371788978138,0.008974022566255575,0.02005518161416266,-0.07454604388774361,
dms-1000-24,3.994,312.54767310603995,0.06390062748111154,0.8125989264557163,-0.17354990700288406,
ba-1000-25,3.994,196.4434981464136,0.012134519819715705,0.03027994703377047,-0.09226052129127062,
dms-1000-25,3.994,291.2044779257352,0.07408873821484249,0.8183062262746319,-0.18887024493307777,
ba-1000-26,3.994,201.36545871623562,0.010172272354388842,0.022227819550804866,-0.09811791894112251,
dms-1000-26,3.994,296.39171372357896,0.07139620841778943,0.8122659071626821,-0.1623011586868003,
ba-1000-27,3.994,207.6392254946064,0.009965249386753883,0.02826154806251479,-0.12837040569023694,
dms-1000-27,3.994,290.9571239272206,0.0742209772180768,0.8125315493626881,-0.17754671399965619,
ba-1000-28,3.994,210.23331792082814,0.009696668324216808,0.02487890904204205,-0.09917743852616497,
dms-1000-28,3.994,301.3968280589562,0.0689369344477447,0.8102269771759124,-0.172584365895979,
ba-1000-29,3.994,213.73359109882563,0.00992710531363898,0.02608252143974204,-0.08371907080499717,
dms-1000-29,3.994,309.85810940493394,0.06506291153269445,0.8153210930056995,-0.19093869320533494,
ba-1000-30,3.994,210.78436366106476,0.010975971521803619,0.026755440933969636,-0.07620951533714854,
dms-1000-30,3.994,297.24408819016065,0.07096804778610032,0.8129134955207304,-0.16545902744072644,
ba-1000-31,3.994,211.62241838708866,0.012645199235406558,0.029522377035502364,-0.061105786226851685,
dms-1000-31,3.994,307.28170782524626,0.06620671354650391,0.8164737084560646,-0.1666571464619209,
ba-1000-32,3.994,202.65253011990745,0.007926664869236991,0.017249475425281897,-0.08353682167837162,
dms-1000-32,3.994,305.45711313374255,0.06703535364843383,0.809175381369895,-0.18255263365547542,
ba-1000-33,3.994,201.9852667003215,0.012058663769690385,0.024895020985318157,-0.0637746045260987,
dms-1000-33,3.994,328.04275325634006,0.057780265163942336,0.8111162916383137,-0.16177712065604627,
ba-1000-34,3.994,217.614447967041,0.011065517082391996,0.03221140456292564,-0.10673864036362736,
dms-1000-34,3.994,285.5416746536309,0.07720872659755532,0.8113702251093543,-0.17367738312244269,
ba-1000-35,3.994,198.45918462998884,0.008981021238138273,0.02355764955475175,-0.10268472028781907,
dms-1000-35,3.994,292.80035512956607,0.07324412261173766,0.8186104448925801,-0.19517261273543232,
ba-1000-36,3.994,200.92796710264102,0.008078254657361103,0.01664727603954432,-0.08352721761528752,
dms-1000-36,3.994,278.93735490966424,0.08110743891206589,0.8103699640473381,-0.17509580698426103,
ba-1000-37,3.994,209.78095233838556,0.009892580564576568,0.02559318474464914,-0.08963273300954913,
dms-1000-37,3.994,302.8498769423557,0.06824709368589013,0.8142558535631308,-0.18610129770789627,
ba-1000-38,3.994,214.78372369432466,0.01110214926222897,0.03158352970151073,-0.09055618010593039,
dms-1000-38,3.994,291.386423781205,0.07399169632265717,0.8138615888613303,-0.20953401094480117,
ba-1000-39,3.994,207.2439334793663,0.009545314584830135,0.02454977202831772,-0.07668378182355368,
dms-1000-39,3.994,285.93014525229756,0.07698835146185297,0.8096639157935115,-0.17477732145864255,
ba-2000-0,3.997,320.97044099262473,0.005934093682925802,0.017814540738262493,-0.0653454507720949,
dms-2000-0,3.997,448.32357063955493,0.06210884071786795,0.8119061771175611,-0.14523327468413513,
ba-2000-1,3.997,293.87416353092357,0.005052051439069198,0.015071410323661619,-0.08695712596832113,
dms-2000-1,3.997,477.74681996953154,0.05442559837286166,0.8144947806640469,-0.15331210249886038,
ba-2000-2,3.997,309.36713463294706,0.00581329077852502,0.016894049510722157,-0.08994732718555824,
dms-2000-2,3.997,493.62133664480103,0.05086471716365982,0.81428081679585,-0.1319620794668198,
ba-2000-3,3.997,300.8388671548276,0.006616096745268158,0.016602320170995773,-0.0802235125153225,
dms-2000-3,3.997,530.803187623247,0.043787941879068135,0.8137599315488805,-0.11998454767524758,
ba-2000-4,3.997,314.814269039699,0.006715680895424119,0.023173067576078697,-0.08032489831754036,
dms-2000-4,3.997,445.92154465892315,0.06280780434645933,0.8132290976306835,-0.16851205191203017,
ba-2000-5,3.997,310.10002255885115,0.006667876258731742,0.015696947216351745,-0.061571820552966436,
dms-2000-5,3.997,470.14255709412225,0.05626689696605587,0.8156016037636136,-0.15038128047547586,
ba-2000-6,3.997,301.4498697810301,0.005139093299876951,0.015294057645173132,-0.07839684051221482,
dms-2000-6,3.997,453.1710758543621,0.060733790643713335,0.8133137187156412,-0.1594290459890319,
ba-2000-7,3.997,311.7948427908967,0.005244402608754118,0.015321632407811142,-0.08539539692655103,
dms-2000-7,3.997,482.4479495147637,0.053332621519899634,0.8147810687300072,-0.13104206527216392,
ba-2000-8,3.997,307.33048008780383,0.0076323519208085664,0.02036948135598887,-0.04787753539891093,
dms-2000-8,3.997,441.5223935328762,0.06411929569328854,0.8107554394499998,-0.1503830160005533,
ba-2000-9,3.997,315.04924058153193,0.006441858936435943,0.018072186423803902,-0.07738116626280782,
dms-2000-9,3.997,472.1059457272276,0.05578252817510912,0.8154212791038571,-0.1392760331007992,
ba-2000-10,3.997,304.49962888483134,0.0050978263434896505,0.010494203559528925,-0.054775598445148524,
dms-2000-10,3.997,515.0223529042211,0.046596960391806275,0.8112145211537686,-0.1354915829656658,
ba-2000-11,3.997,314.36606685677765,0.005349594927791476,0.0160236813563606,-0.07517269971385442,
dms-2000-11,3.997,441.82804799039184,0.06402683273337108,0.8138151967774829,-0.15011843365755093,
ba-2000-12,3.997,301.6621023446598,0.006793380067933801,0.020340071882169134,-0.08514858848977915,
dms-2000-12,3.997,459.190618361264,0.059089699228107535,0.8146714413746806,-0.1652271089420675,
ba-2000-13,3.997,302.49301478050694,0.0056031799243331255,0.016634344340637163,-0.08174187357741805,
dms-2000-13,3.997,500.9191791007807,0.049345111178799875,0.8139259053491305,-0.13185871592930234,
ba-2000-14,3.997,314.72213775169996,0.007774068868587491,0.022847831184633335,-0.06756289423934353,
dms-2000-14,3.997,485.1886478381373,0.052710724178868226,0.8085723349844165,-0.11393517392468497,
ba-2000-15,3.997,315.36014965591323,0.006756018103504821,0.01946533385880644,-0.08606460347489504,
dms-2000-15,3.997,449.02563845620216,0.061906778348119765,0.8117151128468426,-0.17448944111584055,
ba-2000-16,3.997,320.63690366363005,0.006200569440050617,0.016460907283894974,-0.07480498017072289,
dms-2000-16,3.997,470.06172359701867,0.056286975302845335,0.8113726956289488,-0.13876911509887538,
ba-2000-17,3.997,312.16986400195646,0.006303648068669528,0.017863885083452075,-0.05787211778147913,
dms-2000-17,3.997,463.9720077666324,0.05783146479362445,0.8142992365349657,-0.13942154657926403,
ba-2000-18,3.997,332.2078024234229,0.005684481950304735,0.016884116168213042,-0.06602613717287405,
dms-2000-18,3.997,459.46493227557636,0.05901639344262295,0.8118421933199914,-0.15867924882643217,
ba-2000-19,3.997,313.28265829917876,0.0077189246739419745,0.018804613493652145,-0.05000714190924591,
dms-2000-19,3.997,470.51038669831723,0.0561756684567155,0.8139552061816593,-0.15067572290035935,
ba-2000-20,3.997,302.1490095813653,0.0055451533919055164,0.012915495075998542,-0.07572489804324903,
dms-2000-20,3.997,487.6802476941218,0.052154846119710774,0.8155673291736525,-0.142246807907523,
ba-2000-21,3.997,336.2558906413388,0.0072509277761918355,0.026952556105507664,-0.068027783018089,
dms-2000-21,3.997,512.2909563822107,0.04711078973843058,0.8118304755304595,-0.14013948233882148,
ba-2000-22,3.997,306.639893019483,0.005717606042998257,0.013682380258683645,-0.0869308596499501,
dms-2000-22,3.997,478.1213486040965,0.05433728277325017,0.8144881507604177,-0.15226804153484183,
ba-2000-23,3.997,305.4079632082307,0.006401238041643219,0.01758484179016697,-0.06406872604007344,
dms-2000-23,3.997,522.2892148905623,0.04527053563336455,0.8120742439516493,-0.1171930805420321,
ba-2000-24,3.997,301.8774983184404,0.006133346161246873,0.013708807419374218,-0.0811094214915694,
dms-2000-24,3.997,466.6797874249537,0.05713686538424875,0.8123566430388284,-0.12495172344317666,
ba-2000-25,3.997,304.30909284968794,0.005175714319476284,0.01475693995962564,-0.07914499879373997,
